product_id,product_name,category,subcategory,brand,supplier,unit_cost,selling_price,launch_date
5760,DailyFresh Haircare 760,Beauty,Haircare,DailyFresh,RetailSource,329.88,382.82,8/30/2025
5761,PureSkin Travel 761,Accessories,Travel,PureSkin,PrimeSupply,2194.11,2638.11,4/9/2025
5762,TravelMate Yoga 762,Sports,Yoga,TravelMate,RetailSource,237.84,401.23,1/14/2025
5763,PixelPro Appliances 763,Home & Kitchen,Appliances,PixelPro,MetroDistributors,2799.11,3499.35,7/17/2025
5764,PageTurner Haircare 764,Beauty,Haircare,PageTurner,ValueChain,1045.71,1690.69,11/21/2024
5765,UrbanWear Fitness 765,Sports,Fitness,UrbanWear,PrimeSupply,1688.5,2404.13,4/17/2023
5766,UrbanWear Household 766,Grocery,Household,UrbanWear,PrimeSupply,229.68,389.73,4/24/2025
5767,PureSkin Non-Fiction 767,Books,Non-Fiction,PureSkin,GlobalTrade,251.53,394.6,8/25/2023
5768,ReadMore Storage 768,Home & Kitchen,Storage,ReadMore,PrimeSupply,446.88,667.23,8/29/2024
5769,TrendLine Organic 769,Grocery,Organic,TrendLine,PrimeSupply,1023.09,1166.56,6/11/2025
5770,HomeCraft Accessories 770,Electronics,Accessories,HomeCraft,RetailSource,1757,2726.08,10/29/2024
5771,HomeCraft Kitchen 771,Home & Kitchen,Kitchen,HomeCraft,GlobalTrade,2166.55,3283.93,2/7/2023
5772,TravelMate Cameras 772,Electronics,Cameras,TravelMate,RetailSource,7447.99,8749.54,3/1/2025
5773,UrbanWear Decor 773,Home & Kitchen,Decor,UrbanWear,ValueChain,1942.45,2824.79,3/11/2025
5774,UrbanNest Accessories 774,Fashion,Accessories,UrbanNest,RetailSource,510.09,625.01,5/6/2023
5775,GlowCare Decor 775,Home & Kitchen,Decor,GlowCare,RetailSource,1811.76,2650.14,7/31/2025
5776,TrailMaster Audio 776,Electronics,Audio,TrailMaster,ValueChain,3505.71,4728.29,7/7/2023
5777,NovaTech Computing 777,Electronics,Computing,NovaTech,MetroDistributors,4261.94,5440.08,2/23/2023
5778,NovaTech Travel 778,Accessories,Travel,NovaTech,ValueChain,265.65,378.75,7/9/2024
5779,PureSkin Academic 779,Books,Academic,PureSkin,ValueChain,344.53,541.44,11/7/2024
5780,FitPro Outdoor 780,Sports,Outdoor,FitPro,PrimeSupply,712.59,1095.01,4/7/2023
5781,TrendLine Comics 781,Books,Comics,TrendLine,ValueChain,760.78,1011.27,6/5/2023
5782,KitchenPro Outdoor 782,Sports,Outdoor,KitchenPro,PrimeSupply,902.66,1487.28,10/21/2024
5783,ReadMore Computing 783,Electronics,Computing,ReadMore,GlobalTrade,1935.46,2918.36,3/23/2023
5784,PixelPro Travel 784,Accessories,Travel,PixelPro,RetailSource,721.61,954.76,4/12/2025
5785,FitPro Bags 785,Fashion,Bags,FitPro,MetroDistributors,2171.58,2607,9/30/2023
5786,StyleHub Footwear 786,Fashion,Footwear,StyleHub,ValueChain,353.25,431.92,4/17/2025
5787,UrbanNest Household 787,Grocery,Household,UrbanNest,RetailSource,666.87,858.35,1/10/2025
5788,PixelPro Storage 788,Home & Kitchen,Storage,PixelPro,GlobalTrade,2342.92,2889.83,11/20/2023
5789,TrailMaster Appliances 789,Home & Kitchen,Appliances,TrailMaster,GlobalTrade,1273.57,1761.15,3/9/2025
5790,TechEdge Snacks 790,Grocery,Snacks,TechEdge,GlobalTrade,118.75,155.48,7/22/2023
5791,GlowCare Fragrance 791,Beauty,Fragrance,GlowCare,GlobalTrade,375.4,441.75,4/27/2024
5792,PureHarvest Accessories 792,Fashion,Accessories,PureHarvest,GlobalTrade,725.26,1020.19,8/16/2025
5793,PageTurner Gadgets 793,Accessories,Gadgets,PageTurner,MetroDistributors,197.21,255.24,6/8/2025
5794,SoundMax Staples 794,Grocery,Staples,SoundMax,ValueChain,168.11,280.07,7/1/2025
5795,TravelMate Staples 795,Grocery,Staples,TravelMate,RetailSource,249.51,417.72,5/30/2023
5796,FitPro Decor 796,Home & Kitchen,Decor,FitPro,PrimeSupply,1226.36,1919.12,11/10/2023
5797,DailyFresh Snacks 797,Grocery,Snacks,DailyFresh,MetroDistributors,73.78,103.82,3/17/2023
5798,SoundMax Outdoor 798,Sports,Outdoor,SoundMax,RetailSource,621.67,939.83,6/13/2025
5799,TimeCraft Fitness 799,Sports,Fitness,TimeCraft,RetailSource,2229.62,3346.16,2/24/2025
5800,PageTurner Accessories 800,Electronics,Accessories,PageTurner,PrimeSupply,1439.27,2074.82,5/31/2025
5801,PureHarvest Skincare 801,Beauty,Skincare,PureHarvest,MetroDistributors,1098.43,1261.05,4/25/2023
5802,TravelMate Decor 802,Home & Kitchen,Decor,TravelMate,MetroDistributors,522.31,772.75,12/5/2023
5803,DailyFresh Gadgets 803,Accessories,Gadgets,DailyFresh,GlobalTrade,404.18,469.24,12/16/2024
5804,StyleHub Skincare 804,Beauty,Skincare,StyleHub,GlobalTrade,1028.07,1729.74,12/30/2023
5805,DailyFresh Cycling 805,Sports,Cycling,DailyFresh,RetailSource,574.99,987.73,10/20/2023
5806,TravelMate Storage 806,Home & Kitchen,Storage,TravelMate,RetailSource,3209.14,4499.36,7/20/2025
5807,TimeCraft Footwear 807,Fashion,Footwear,TimeCraft,MetroDistributors,1211.94,2022.85,6/18/2024
5808,FitPro Haircare 808,Beauty,Haircare,FitPro,PrimeSupply,946.85,1215.85,1/11/2025
5809,TravelMate Organic 809,Grocery,Organic,TravelMate,RetailSource,101.26,134.93,2/10/2025
5810,PureSkin Yoga 810,Sports,Yoga,PureSkin,PrimeSupply,548.98,628.46,9/9/2024
5811,StyleHub Computing 811,Electronics,Computing,StyleHub,PrimeSupply,2929.14,3749.42,1/9/2025
5812,TechEdge Men's Wear 812,Fashion,Men's Wear,TechEdge,PrimeSupply,304.23,491.83,8/10/2025
5813,StyleHub Decor 813,Home & Kitchen,Decor,StyleHub,MetroDistributors,473.51,685.37,5/14/2024
5814,TimeCraft Haircare 814,Beauty,Haircare,TimeCraft,ValueChain,505.56,862.28,5/14/2025
5815,PixelPro Accessories 815,Fashion,Accessories,PixelPro,ValueChain,561.45,693.71,3/9/2023
5816,PureHarvest Mobiles 816,Electronics,Mobiles,PureHarvest,MetroDistributors,3519.37,4939.31,3/16/2023
5817,FitPro Decor 817,Home & Kitchen,Decor,FitPro,MetroDistributors,3321.63,4011.24,1/27/2024
5818,PixelPro Cycling 818,Sports,Cycling,PixelPro,PrimeSupply,727.44,828.05,5/13/2024
5819,Voltix Makeup 819,Beauty,Makeup,Voltix,PrimeSupply,939.44,1200.78,11/26/2023
5820,NovaTech Cameras 820,Electronics,Cameras,NovaTech,GlobalTrade,1838.53,2632.04,6/14/2025
5821,PageTurner Personal Care 821,Beauty,Personal Care,PageTurner,GlobalTrade,372.97,432.19,1/23/2023
5822,UrbanNest Fragrance 822,Beauty,Fragrance,UrbanNest,RetailSource,261.23,417.91,4/22/2023
5823,TechEdge Cameras 823,Electronics,Cameras,TechEdge,MetroDistributors,3466.21,4692.62,9/20/2024
5824,TechEdge Audio 824,Electronics,Audio,TechEdge,PrimeSupply,2306.02,3969.67,3/14/2023
5825,TrendLine Women's Wear 825,Fashion,Women's Wear,TrendLine,PrimeSupply,356.17,428.28,7/15/2023
5826,UrbanNest Academic 826,Books,Academic,UrbanNest,ValueChain,652.8,907.24,5/9/2025
5827,TimeCraft Audio 827,Electronics,Audio,TimeCraft,RetailSource,6025.33,8928.76,3/26/2025
5828,TravelMate Travel 828,Accessories,Travel,TravelMate,GlobalTrade,1001.59,1418.55,2/16/2025
5829,Voltix Skincare 829,Beauty,Skincare,Voltix,ValueChain,157.74,259.61,12/11/2023
5830,PureHarvest Non-Fiction 830,Books,Non-Fiction,PureHarvest,MetroDistributors,390.44,445.05,6/17/2023
5831,SoundMax Watches 831,Accessories,Watches,SoundMax,ValueChain,273.6,353.09,11/15/2023
5832,StyleHub Appliances 832,Home & Kitchen,Appliances,StyleHub,MetroDistributors,908.07,1041.76,7/1/2023
5833,PureSkin Makeup 833,Beauty,Makeup,PureSkin,RetailSource,281.02,459.85,8/27/2023
5834,HomeCraft Footwear 834,Fashion,Footwear,HomeCraft,ValueChain,1121.78,1434.66,4/12/2025
5835,FitPro Accessories 835,Electronics,Accessories,FitPro,ValueChain,1357.82,2074.24,9/2/2023
5836,PureSkin Academic 836,Books,Academic,PureSkin,MetroDistributors,587.44,668.08,7/29/2023
5837,TimeCraft Audio 837,Electronics,Audio,TimeCraft,MetroDistributors,7126.75,8905.06,9/13/2023
5838,TimeCraft Organic 838,Grocery,Organic,TimeCraft,PrimeSupply,128.57,162.82,5/24/2023
5839,DailyFresh Comics 839,Books,Comics,DailyFresh,ValueChain,695.57,1108.17,5/14/2025
5840,ReadMore Outdoor 840,Sports,Outdoor,ReadMore,PrimeSupply,1368.65,1870.46,6/26/2025
5841,UrbanNest Skincare 841,Beauty,Skincare,UrbanNest,PrimeSupply,396.84,509.11,7/20/2023
5842,PureHarvest Household 842,Grocery,Household,PureHarvest,RetailSource,120.05,193.24,3/16/2025
5843,UrbanNest Audio 843,Electronics,Audio,UrbanNest,PrimeSupply,4084.47,5388.78,9/28/2023
5844,PageTurner Comics 844,Books,Comics,PageTurner,PrimeSupply,978.89,1184.01,2/8/2024
5845,TrendLine Appliances 845,Home & Kitchen,Appliances,TrendLine,RetailSource,468.41,608.67,9/26/2025
5846,TrendLine Cameras 846,Electronics,Cameras,TrendLine,GlobalTrade,7628.94,8740.82,9/18/2024
5847,DailyFresh Decor 847,Home & Kitchen,Decor,DailyFresh,PrimeSupply,478.56,615.46,3/20/2025
5848,PixelPro Storage 848,Home & Kitchen,Storage,PixelPro,ValueChain,4889.99,6293.7,3/6/2024
5849,DailyFresh Decor 849,Home & Kitchen,Decor,DailyFresh,GlobalTrade,1767.08,2846.5,9/13/2024
5850,DailyFresh Academic 850,Books,Academic,DailyFresh,GlobalTrade,515.99,604.87,10/2/2023
5851,StyleHub Haircare 851,Beauty,Haircare,StyleHub,ValueChain,277.07,345.33,1/4/2025
5852,FitPro Gadgets 852,Accessories,Gadgets,FitPro,MetroDistributors,1103.98,1726.5,9/13/2025
5853,HomeCraft Fiction 853,Books,Fiction,HomeCraft,GlobalTrade,163.77,213.72,6/6/2023
5854,ReadMore Snacks 854,Grocery,Snacks,ReadMore,GlobalTrade,86.22,116.82,6/29/2024
5855,PixelPro Snacks 855,Grocery,Snacks,PixelPro,ValueChain,124.95,214.55,9/26/2023
5856,PageTurner Beverages 856,Grocery,Beverages,PageTurner,PrimeSupply,198.27,229.22,9/29/2024
5857,TrailMaster Mobiles 857,Electronics,Mobiles,TrailMaster,MetroDistributors,2528.55,4159.85,4/1/2024
5858,HomeCraft Storage 858,Home & Kitchen,Storage,HomeCraft,PrimeSupply,818.38,1289.91,2/13/2024
5859,DailyFresh Footwear 859,Fashion,Footwear,DailyFresh,PrimeSupply,700.76,987.7,1/24/2024
5860,HomeCraft Accessories 860,Fashion,Accessories,HomeCraft,PrimeSupply,734.66,1189.24,5/15/2024
5861,GlowCare Staples 861,Grocery,Staples,GlowCare,RetailSource,285.47,372.53,7/26/2023
5862,DailyFresh Makeup 862,Beauty,Makeup,DailyFresh,GlobalTrade,1146.35,1325.42,10/15/2023
5863,SoundMax Beverages 863,Grocery,Beverages,SoundMax,MetroDistributors,132.88,167.34,3/12/2023
5864,UrbanWear Accessories 864,Fashion,Accessories,UrbanWear,ValueChain,865.3,1374.04,3/5/2024
5865,FitPro Organic 865,Grocery,Organic,FitPro,PrimeSupply,266.15,358.45,9/4/2024
5866,TechEdge Cameras 866,Electronics,Cameras,TechEdge,MetroDistributors,1177.68,1999.5,9/19/2024
5867,TrendLine Accessories 867,Fashion,Accessories,TrendLine,ValueChain,638.72,759.39,7/30/2023
5868,FitPro Snacks 868,Grocery,Snacks,FitPro,PrimeSupply,467.74,763.17,3/23/2025
5869,PureHarvest Accessories 869,Fashion,Accessories,PureHarvest,RetailSource,546.89,764.43,2/20/2024
5870,KitchenPro Comics 870,Books,Comics,KitchenPro,PrimeSupply,668.16,764.93,3/13/2025
5871,DailyFresh Accessories 871,Fashion,Accessories,DailyFresh,PrimeSupply,2663.22,3402.12,3/31/2025
5872,FitPro Beverages 872,Grocery,Beverages,FitPro,ValueChain,253.67,293.32,1/12/2023
5873,TrendLine Fitness 873,Sports,Fitness,TrendLine,GlobalTrade,379.34,448.13,2/16/2023
5874,PureSkin Household 874,Grocery,Household,PureSkin,PrimeSupply,115.2,190.88,6/18/2024
5875,TravelMate Makeup 875,Beauty,Makeup,TravelMate,ValueChain,599.96,766.94,4/18/2025
5876,FitPro Yoga 876,Sports,Yoga,FitPro,GlobalTrade,954.19,1192.01,1/9/2024
5877,StyleHub Skincare 877,Beauty,Skincare,StyleHub,GlobalTrade,706.9,971.22,9/2/2024
5878,TravelMate Skincare 878,Beauty,Skincare,TravelMate,ValueChain,383.92,569.47,8/30/2024
5879,TrailMaster Outdoor 879,Sports,Outdoor,TrailMaster,MetroDistributors,658.61,1032.24,2/1/2025
5880,HomeCraft Accessories 880,Electronics,Accessories,HomeCraft,RetailSource,3863.85,4715.71,5/31/2025
5881,PureSkin Fiction 881,Books,Fiction,PureSkin,ValueChain,169.16,210.6,7/23/2024
5882,TravelMate Men's Wear 882,Fashion,Men's Wear,TravelMate,GlobalTrade,1855.4,2931.23,2/14/2025
5883,TrailMaster Computing 883,Electronics,Computing,TrailMaster,MetroDistributors,5651.87,8606.43,8/25/2024
5884,ReadMore Yoga 884,Sports,Yoga,ReadMore,MetroDistributors,2829.29,3658.28,11/27/2023
5885,FitPro Fitness 885,Sports,Fitness,FitPro,RetailSource,1367.49,1793.32,7/24/2024
5886,DailyFresh Children 886,Books,Children,DailyFresh,GlobalTrade,526.32,906.03,1/9/2025
5887,SoundMax Travel 887,Accessories,Travel,SoundMax,PrimeSupply,972.19,1506.02,6/14/2025
5888,ReadMore Bags 888,Fashion,Bags,ReadMore,RetailSource,2301.71,2703.44,4/12/2023
5889,PureHarvest Stationery 889,Accessories,Stationery,PureHarvest,ValueChain,486.83,737.34,12/2/2023
5890,NovaTech Personal Care 890,Beauty,Personal Care,NovaTech,PrimeSupply,669.04,931.94,5/9/2023
5891,ReadMore Men's Wear 891,Fashion,Men's Wear,ReadMore,PrimeSupply,751.72,923.64,6/21/2023
5892,TrendLine Cycling 892,Sports,Cycling,TrendLine,ValueChain,2460.57,3729.48,8/14/2023
5893,UrbanWear Appliances 893,Home & Kitchen,Appliances,UrbanWear,ValueChain,2060.95,2412.2,6/21/2025
5894,PixelPro Jewelry 894,Accessories,Jewelry,PixelPro,RetailSource,203.05,270.62,2/4/2024
5895,KitchenPro Bags 895,Fashion,Bags,KitchenPro,RetailSource,438.89,525.41,7/8/2025
5896,TrailMaster Computing 896,Electronics,Computing,TrailMaster,PrimeSupply,1624.49,2051.69,5/25/2024
5897,TrendLine Team Sports 897,Sports,Team Sports,TrendLine,ValueChain,271.33,410.9,1/20/2023
5898,SoundMax Cameras 898,Electronics,Cameras,SoundMax,RetailSource,3436.76,4722.75,2/2/2024
5899,KitchenPro Computing 899,Electronics,Computing,KitchenPro,PrimeSupply,6480.67,8812.04,12/27/2024
5900,NovaTech Mobiles 900,Electronics,Mobiles,NovaTech,GlobalTrade,6006.68,7296.85,9/19/2024
5901,UrbanNest Snacks 901,Grocery,Snacks,UrbanNest,ValueChain,128.06,163.88,1/4/2024
5902,TimeCraft Mobiles 902,Electronics,Mobiles,TimeCraft,ValueChain,5385.08,8861.17,5/5/2023
5903,PageTurner Haircare 903,Beauty,Haircare,PageTurner,MetroDistributors,415.59,663.18,1/27/2025
5904,TimeCraft Footwear 904,Fashion,Footwear,TimeCraft,PrimeSupply,465.81,663.34,6/5/2024
5905,TechEdge Staples 905,Grocery,Staples,TechEdge,PrimeSupply,87.73,124.01,3/1/2025
5906,FitPro Household 906,Grocery,Household,FitPro,GlobalTrade,102.86,146.04,9/30/2023
5907,KitchenPro Travel 907,Accessories,Travel,KitchenPro,MetroDistributors,454.88,638.54,6/6/2023
5908,StyleHub Bags 908,Fashion,Bags,StyleHub,MetroDistributors,413.11,567.42,12/31/2023
5909,TravelMate Footwear 909,Fashion,Footwear,TravelMate,MetroDistributors,664.83,794.48,8/28/2023
5910,DailyFresh Household 910,Grocery,Household,DailyFresh,GlobalTrade,260.07,310.17,5/23/2024
5911,TrailMaster Accessories 911,Electronics,Accessories,TrailMaster,GlobalTrade,2803.75,3580.52,5/16/2024
5912,TravelMate Computing 912,Electronics,Computing,TravelMate,GlobalTrade,3169.77,4313.44,5/13/2023
5913,TrendLine Jewelry 913,Accessories,Jewelry,TrendLine,MetroDistributors,229.29,287.94,4/12/2024
5914,SoundMax Accessories 914,Electronics,Accessories,SoundMax,MetroDistributors,2777.39,4409.79,1/24/2024
5915,TimeCraft Footwear 915,Fashion,Footwear,TimeCraft,PrimeSupply,387.85,454.82,6/3/2024
5916,PixelPro Decor 916,Home & Kitchen,Decor,PixelPro,MetroDistributors,3004.06,3861.01,1/30/2025
5917,HomeCraft Audio 917,Electronics,Audio,HomeCraft,GlobalTrade,2207.44,2721.5,3/31/2024
5918,TimeCraft Jewelry 918,Accessories,Jewelry,TimeCraft,GlobalTrade,2014.06,2771.22,10/5/2023
5919,PureHarvest Mobiles 919,Electronics,Mobiles,PureHarvest,RetailSource,1768.13,2332.02,6/22/2025
5920,PixelPro Footwear 920,Fashion,Footwear,PixelPro,RetailSource,583.92,704.03,2/3/2025
5921,DailyFresh Appliances 921,Home & Kitchen,Appliances,DailyFresh,ValueChain,4592.71,6152.57,8/19/2025
5922,TrailMaster Accessories 922,Fashion,Accessories,TrailMaster,RetailSource,1093.59,1791.51,8/19/2023
5923,PixelPro Fiction 923,Books,Fiction,PixelPro,ValueChain,193.59,230.03,9/6/2024
5924,GlowCare Yoga 924,Sports,Yoga,GlowCare,ValueChain,500.33,750.98,1/24/2025
5925,HomeCraft Personal Care 925,Beauty,Personal Care,HomeCraft,ValueChain,420.71,573.75,6/12/2025
5926,TrendLine Makeup 926,Beauty,Makeup,TrendLine,MetroDistributors,229.57,261.26,7/14/2023
5927,TechEdge Mobiles 927,Electronics,Mobiles,TechEdge,ValueChain,2893.59,3465.83,9/10/2023
5928,PixelPro Accessories 928,Fashion,Accessories,PixelPro,RetailSource,1322.87,2224.76,8/9/2025
5929,FitPro Staples 929,Grocery,Staples,FitPro,GlobalTrade,726.48,981.29,7/20/2024
5930,PageTurner Household 930,Grocery,Household,PageTurner,ValueChain,127.84,173.96,6/3/2023
5931,Voltix Accessories 931,Electronics,Accessories,Voltix,ValueChain,1270.08,2128.08,7/13/2023
5932,PureSkin Snacks 932,Grocery,Snacks,PureSkin,GlobalTrade,391.24,492.72,9/26/2025
5933,TrendLine Beverages 933,Grocery,Beverages,TrendLine,ValueChain,504.25,625.23,6/17/2025
5934,TimeCraft Beverages 934,Grocery,Beverages,TimeCraft,RetailSource,464.91,612.17,8/17/2023
5935,GlowCare Organic 935,Grocery,Organic,GlowCare,GlobalTrade,484.02,830.13,7/6/2024
5936,TrendLine Stationery 936,Accessories,Stationery,TrendLine,MetroDistributors,340.18,476.02,12/11/2024
5937,NovaTech Accessories 937,Electronics,Accessories,NovaTech,GlobalTrade,1689.22,2639.85,3/22/2024
5938,TimeCraft Men's Wear 938,Fashion,Men's Wear,TimeCraft,RetailSource,680.04,1162.73,11/2/2023
5939,FitPro Gadgets 939,Accessories,Gadgets,FitPro,RetailSource,1762.81,2208.5,12/1/2024
5940,TechEdge Personal Care 940,Beauty,Personal Care,TechEdge,RetailSource,225,324.19,3/24/2023
5941,NovaTech Cycling 941,Sports,Cycling,NovaTech,PrimeSupply,694.35,863.73,7/27/2023
5942,Voltix Women's Wear 942,Fashion,Women's Wear,Voltix,PrimeSupply,937.6,1304.87,1/25/2023
5943,TrendLine Decor 943,Home & Kitchen,Decor,TrendLine,PrimeSupply,1571.82,1985.31,6/9/2025
5944,TimeCraft Travel 944,Accessories,Travel,TimeCraft,MetroDistributors,251.28,304.62,5/28/2023
5945,FitPro Women's Wear 945,Fashion,Women's Wear,FitPro,ValueChain,1410.68,1907.4,5/19/2025
5946,PixelPro Haircare 946,Beauty,Haircare,PixelPro,MetroDistributors,407.26,693.83,2/13/2024
5947,Voltix Appliances 947,Home & Kitchen,Appliances,Voltix,RetailSource,4531.78,5266.37,4/15/2023
5948,Voltix Stationery 948,Accessories,Stationery,Voltix,ValueChain,1397.31,1734.44,8/3/2024
5949,SoundMax Furniture 949,Home & Kitchen,Furniture,SoundMax,PrimeSupply,2639.97,3188.38,11/14/2023
5950,PixelPro Snacks 950,Grocery,Snacks,PixelPro,PrimeSupply,70.95,118.59,4/23/2024
5951,SoundMax Furniture 951,Home & Kitchen,Furniture,SoundMax,ValueChain,1622.75,2093.58,9/5/2025
5952,TrailMaster Travel 952,Accessories,Travel,TrailMaster,ValueChain,1771.61,2233.92,9/22/2024
5953,TrailMaster Accessories 953,Fashion,Accessories,TrailMaster,RetailSource,349.91,459.46,1/18/2023
5954,ReadMore Snacks 954,Grocery,Snacks,ReadMore,PrimeSupply,370.09,543.15,4/6/2023
5955,TechEdge Personal Care 955,Beauty,Personal Care,TechEdge,PrimeSupply,509.16,700.41,2/10/2025
5956,PureHarvest Audio 956,Electronics,Audio,PureHarvest,MetroDistributors,3239.78,4220.41,11/7/2024
5957,UrbanNest Appliances 957,Home & Kitchen,Appliances,UrbanNest,GlobalTrade,515.05,618.57,5/3/2024
5958,TechEdge Comics 958,Books,Comics,TechEdge,RetailSource,430.83,676.36,2/24/2025
5959,TechEdge Outdoor 959,Sports,Outdoor,TechEdge,MetroDistributors,813.91,1041.85,8/13/2023
5960,KitchenPro Women's Wear 960,Fashion,Women's Wear,KitchenPro,RetailSource,1305.43,1494.54,8/19/2023
5961,SoundMax Decor 961,Home & Kitchen,Decor,SoundMax,RetailSource,1592.96,2154.72,2/11/2024
5962,KitchenPro Snacks 962,Grocery,Snacks,KitchenPro,ValueChain,232.87,264.75,3/2/2025
5963,FitPro Fitness 963,Sports,Fitness,FitPro,ValueChain,3244.73,3918.83,9/9/2025
5964,TravelMate Fitness 964,Sports,Fitness,TravelMate,RetailSource,401.86,525.82,9/8/2023
5965,NovaTech Footwear 965,Fashion,Footwear,NovaTech,GlobalTrade,1409.02,2166.05,9/10/2024
5966,PureSkin Footwear 966,Fashion,Footwear,PureSkin,PrimeSupply,868.24,1213.92,3/20/2024
5967,Voltix Men's Wear 967,Fashion,Men's Wear,Voltix,PrimeSupply,936.68,1073.67,5/30/2025
5968,UrbanNest Mobiles 968,Electronics,Mobiles,UrbanNest,RetailSource,2148.78,2815.06,3/16/2025
5969,FitPro Stationery 969,Accessories,Stationery,FitPro,ValueChain,612.47,897.67,6/22/2023
5970,KitchenPro Footwear 970,Fashion,Footwear,KitchenPro,RetailSource,2479.86,3407.39,11/18/2024
5971,StyleHub Bags 971,Fashion,Bags,StyleHub,ValueChain,1016.67,1717.91,1/18/2023
5972,KitchenPro Bags 972,Fashion,Bags,KitchenPro,MetroDistributors,544.61,732.13,5/18/2024
5973,UrbanNest Accessories 973,Fashion,Accessories,UrbanNest,PrimeSupply,1357.57,1910.85,9/25/2023
5974,TrailMaster Fitness 974,Sports,Fitness,TrailMaster,GlobalTrade,2467.64,3474.69,1/5/2024
5975,KitchenPro Team Sports 975,Sports,Team Sports,KitchenPro,RetailSource,3115.39,3729.08,11/27/2023
5976,GlowCare Snacks 976,Grocery,Snacks,GlowCare,PrimeSupply,575.19,704.87,7/17/2024
5977,ReadMore Cameras 977,Electronics,Cameras,ReadMore,PrimeSupply,1649.06,1948.08,4/28/2025
5978,FitPro Snacks 978,Grocery,Snacks,FitPro,GlobalTrade,305.62,385.52,6/3/2024
5979,PageTurner Watches 979,Accessories,Watches,PageTurner,ValueChain,204.17,295.35,5/15/2025
5980,StyleHub Gadgets 980,Accessories,Gadgets,StyleHub,MetroDistributors,574.18,749.74,8/29/2025
5981,StyleHub Computing 981,Electronics,Computing,StyleHub,RetailSource,2649.79,4263.03,8/11/2023
5982,NovaTech Men's Wear 982,Fashion,Men's Wear,NovaTech,RetailSource,1408.98,1926.3,4/6/2025
5983,TrailMaster Jewelry 983,Accessories,Jewelry,TrailMaster,RetailSource,1152.71,1855.52,8/6/2023
5984,TrailMaster Children 984,Books,Children,TrailMaster,ValueChain,273.92,328.03,4/27/2023
5985,TrendLine Computing 985,Electronics,Computing,TrendLine,GlobalTrade,1491.04,2166.13,7/28/2023
5986,PageTurner Household 986,Grocery,Household,PageTurner,GlobalTrade,876.99,1009.85,2/17/2024
5987,FitPro Staples 987,Grocery,Staples,FitPro,GlobalTrade,252.72,307.54,6/20/2023
5988,TechEdge Fiction 988,Books,Fiction,TechEdge,RetailSource,282.22,453,8/10/2024
5989,Voltix Bags 989,Fashion,Bags,Voltix,GlobalTrade,1297.75,2204.76,8/19/2024
5990,FitPro Outdoor 990,Sports,Outdoor,FitPro,ValueChain,880.05,1292.33,12/6/2024
5991,PixelPro Comics 991,Books,Comics,PixelPro,MetroDistributors,651.73,971.69,6/30/2025
5992,PureHarvest Bags 992,Fashion,Bags,PureHarvest,GlobalTrade,2611.3,3238.48,6/27/2023
5993,UrbanNest Fiction 993,Books,Fiction,UrbanNest,GlobalTrade,165.88,198.6,9/7/2025
5994,PureSkin Storage 994,Home & Kitchen,Storage,PureSkin,RetailSource,3846.77,4451.51,4/10/2025
5995,TrendLine Storage 995,Home & Kitchen,Storage,TrendLine,ValueChain,2957.03,3991.84,2/23/2023
5996,TrailMaster Snacks 996,Grocery,Snacks,TrailMaster,ValueChain,341.32,520.05,9/21/2024
5997,UrbanNest Bags 997,Fashion,Bags,UrbanNest,RetailSource,839.74,1004.26,9/16/2023
5998,TrailMaster Cameras 998,Electronics,Cameras,TrailMaster,PrimeSupply,2881.44,4858.73,3/9/2023
5999,TechEdge Staples 999,Grocery,Staples,TechEdge,PrimeSupply,69.61,85.73,11/12/2024
6000,KitchenPro Children 1000,Books,Children,KitchenPro,RetailSource,793.94,924.19,3/1/2023
